activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125144701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,305000.0,97,6.125,-0.019,2,524.88,NA,0.00,4442.70,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,116,45,3,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,7,,,,10,,,,3158,34.77,109700,56,931,1151,43
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163501500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,225000.0,100,5.750,-0.960,2,675.00,NA,0.00,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,2,NA,67,42,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,7,,,,,10,,,,4056,92.43,77800,58,933,1805,71
2024,B4TYDEB6GKMZO031MB27,35660,MI,26021,26021001400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,2,2,1,2,75000.0,72.04,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,275000,1,1,3,5,1,NA,27,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,4447,17.07,85700,134,1271,1737,48
2024,B4TYDEB6GKMZO031MB27,45900,MI,26055,26055550900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,4,2,2,1,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,17,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,5323,8.55,94500,154,1802,2931,31
2024,B4TYDEB6GKMZO031MB27,99999,MI,26091,26091060401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,125000.0,93,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,7,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,3649,10.22,78300,114,1257,1947,42
2024,B4TYDEB6GKMZO031MB27,24340,MI,26117,26117971200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,1,1,65000.0,38.24,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,175000,1,1,3,5,1,NA,21,40,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,5847,10.54,97600,70,1816,2087,46
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161453000,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,2,2,2,1,2,645000.0,74.99,6.990,2.110,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1655000,1,1,3,5,1,NA,1058,30%-<36%,9,8,2,,,,,2,,,,,2,2,27,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,5212,17.38,119500,157,1897,2100,44
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163551300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,25000.0,78.18,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,165000,1,1,3,5,1,NA,52,>60%,8,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,4383,59.64,77800,94,1013,1369,65
2024,B4TYDEB6GKMZO031MB27,99999,MI,26091,26091060401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,105000.0,75.92,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,285000,1,1,3,5,1,NA,85,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,3649,10.22,78300,114,1257,1947,42
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125137400,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,71,2,1,1,1,2,2,2,875000.0,NA,7.375,NA,3,8418.01,NA,4542.96,2997.96,,360,NA,NA,2,2,2,2,1245000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7154,32.42,109700,211,1892,1892,24
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125128900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,2,2,2,1,2,115000.0,74.56,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,645000,1,1,3,5,1,NA,107,>60%,8,10,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,,,,7323,26.6,109700,153,1841,2152,24
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163524200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,1,2,1,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,53,NA,9,9,12,,,,,12,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,55-64,No,Yes,1,1,6,,,,,10,,,,4366,86.17,77800,65,872,1760,0
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099251800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,145000.0,97,6.125,-0.452,2,0.00,NA,0.00,3407.61,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,58,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4231,36.16,109700,89,1552,1699,60
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099262600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,1,4,1,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,75,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,2514,37.11,109700,70,486,591,56
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163567300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,81,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,445000,1,1,3,5,1,NA,104,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,4643,23.24,77800,137,1392,1557,63
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093742700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,31,1,2,1,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,74,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,3687,7.49,109700,125,1546,1660,34
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125145200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,31,1,2,1,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,180,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,3556,21.2,109700,80,833,941,43
2024,B4TYDEB6GKMZO031MB27,34740,MI,26121,26121003300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,35000.0,79.98,7.490,3.590,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,71,40,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5123,11.99,73900,92,1675,2245,42
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161413000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,1,0,2,1,1,1,2,2,1,95000.0,60,7.500,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,95000,1,3,3,5,1,NA,114,30%-<36%,3,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,7,,,,,10,,,,3635,51.69,119500,60,838,1328,53
2024,B4TYDEB6GKMZO031MB27,99999,MI,26063,26063950300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,265000.0,70,6.875,0.632,3,3510.14,NA,1083.28,553.28,,180,NA,NA,2,2,2,2,385000,1,2,3,5,1,NA,513,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,2,7,,,,10,,,,2208,4.39,78300,95,876,1696,50
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125154200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,1,2,105000.0,48.33,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,205000,1,1,3,5,1,NA,29,>60%,8,10,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,2764,21.53,109700,84,1011,1442,52
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125135100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,2,2,2,1,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,77,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,5502,10.49,109700,151,1916,2060,36
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125157400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,5,0,2,1,31,1,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,97,NA,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2547,26.15,109700,130,834,762,30
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099225800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,125000.0,97,6.625,0.075,2,0.00,NA,0.00,2017.60,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,41,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,7334,17.28,109700,89,2080,2482,44
2024,B4TYDEB6GKMZO031MB27,24340,MI,26081,26081000300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,65000.0,55.48,7.490,2.160,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,325000,1,1,3,5,1,NA,58,45,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,5297,19.78,97600,109,1657,1805,35
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125127300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,1,1,1,1,2,2,2,575000.0,80,5.625,-0.620,2,4492.68,NA,1680.00,,650.88,180,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,524,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,2,7,,,,10,,,,4718,12.46,109700,99,1302,1679,39
2024,B4TYDEB6GKMZO031MB27,24340,MI,26117,26117971200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,2,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,80,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,5847,10.54,97600,70,1816,2087,46
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125181200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,25000.0,58.17,7.490,3.065,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,56,41,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6425,21.12,109700,73,2043,2389,59
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099210000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,155000.0,63.61,6.990,0.610,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,112,40,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4313,9.18,109700,92,1291,1477,41
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163596300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,87.13,6.990,2.160,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,855000,1,1,3,5,1,NA,325,42,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,2797,11.12,77800,238,941,1014,50
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161412100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,55000.0,27.7,7.490,2.260,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,265000,1,1,3,5,1,NA,73,45,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3732,46.17,119500,68,984,1297,55
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,1,2,1,1,125000.0,89.29,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,145000,1,3,3,5,1,NA,50,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,4,6,,4547,98.83,77800,55,1019,1712,69
2024,B4TYDEB6GKMZO031MB27,27100,MI,26075,26075006804,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,2,2,2,1,2,35000.0,69.47,7.490,2.840,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,345000,1,1,3,5,1,NA,139,30%-<36%,9,8,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5985,8.17,84300,132,2132,2420,33
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125144100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,85000.0,58.61,7.490,2.360,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,73,45,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4117,18.34,109700,95,1291,1490,57
2024,B4TYDEB6GKMZO031MB27,43780,MI,26027,26027002100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,1,2,45000.0,33.33,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,125000,2,1,1,1,1,NA,72,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,4,9,,,6086,28.59,87300,91,1363,2262,51
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099255200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,105000.0,97,6.375,-0.099,2,0.00,NA,0.00,1204.00,,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,41,20%-<30%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,4009,49.49,109700,55,562,968,47
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093725000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,105000.0,60.23,6.990,1.460,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,325000,1,1,3,5,1,NA,180,42,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5300,9.3,109700,78,1190,1314,34
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099262900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,1,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,80,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4168,36.83,109700,62,927,1569,63
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099250800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,105000.0,125.42,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,265000,1,1,3,5,1,NA,83,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,4,,,2865,12.5,109700,83,957,1199,63
2024,B4TYDEB6GKMZO031MB27,33780,MI,26115,26115830300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,325000.0,80,7.250,0.374,2,3806.88,NA,1130.00,,1794.40,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,217,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,7,,,,10,,,,3859,10.39,96500,84,1363,1712,45
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163570500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Free Form Text Only,White,Male,3,0,2,1,1,1,2,2,2,115000.0,97,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,36,45,1,10,,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,7,,,,4,6,9,,3646,83.24,77800,78,639,1179,63
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161413402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,31,2,2,1,2,105000.0,67.39,6.990,1.785,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,295000,1,1,3,5,1,NA,182,36,9,8,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,5586,43.77,119500,96,1666,1780,20
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125166800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,85000.0,31.81,7.490,0.760,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,275000,1,1,3,5,1,NA,42,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3412,43.58,109700,153,1175,1247,54
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093744900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,35000.0,12.17,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,245000,1,1,3,5,1,NA,69,44,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,3664,12.31,109700,102,931,1287,30
2024,B4TYDEB6GKMZO031MB27,99999,MI,26005,26005030704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,55000.0,15.87,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,315000,1,1,3,5,1,NA,100,47,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,5149,24.04,78300,117,1433,1748,31
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125194400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,155000.0,36.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,545000,1,1,3,5,1,NA,141,43,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,4,,,,3859,21.56,109700,135,1068,1297,26
2024,B4TYDEB6GKMZO031MB27,43780,MI,26027,26027002000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,45000.0,85.97,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,76,39,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,4445,19.24,87300,69,1573,2368,56
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163564100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,4,1,2,1,2,315000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,274,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4541,47.92,77800,102,795,1221,41
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163581500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,75000.0,43.21,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,165000,1,1,3,5,1,NA,100,41,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,2385,20.5,77800,132,841,965,66
